Inicio GRADUACAO,Fim GRADUACAO,Inicio MESTRADO,Fim MESTRADO,Inicio DOUTORADO,Fim DOUTORADO,Inicio POS-DOUTORADO,Fim POS-DOUTORADO,Pesquisador,Departamento,Nome de Citação,Titulo do artigo,Ano de Publicação,País de publicação,DOI,Titulo do periódico/revista,ISSN,Volume,Fascículo,Série,Página inicial,Página final,Local de publicação,Autores,Inicio,Data
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",THE PERITROPHIC MEMBRANE OF SPODOPTERA FRUGIPERDA: SECRETION OF PERITROPHINS AND THE ROLE IN IMMOBILIZATION AND RECYCLING DIGESTIVE ENZYMES,2001,Estados Unidos,,Archives of Insect Biochemistry and Physiology,,47,,,62,75,USA,"BOLOGNESI, R. ;RIBEIRO, A. F. ;TERRA, W. R. ;FERREIRA, C.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",DUAL TARGETING PROPERTIES OF THE N-TERMINAL SIGNAL SEQUENCE OF ARABIDOPSIS THALIANATH1 PROTEIN TO MITOCHONDRIA AND CHLOROPLASTS,2001,Estados Unidos,,Plant Molecular Biology,,46,,,639,650,EUA,"CHABREGAS, S. M. ;LUCHE, D. D. ;FARIAS, L. P. ;RIBEIRO, A. F. ;SLUYS, M. V. ;MENK, C. F. M. ;SILVA FILHO, M. C.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",SECRETION OF BETA-GLYCOSIDASE BY MIDDLE MIDGUT CELLS AND ITS RECYCLING IN THE MIDGUT OF TENEBRIO MOLITOR LARVAE,2002,Inglaterra,,Journal of Insect Physiology,,48,,,113,118,Inglaterra,"FERREIRA, A. H. ;RIBEIRO, A. F. ;TERRA, W. R. ;FERREIRA, C.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",TELETHONIN PROTEIN EXPRESSION IN NEUROMUSCULAR DISORDERS,2002,Holanda,,Biochimica et Biophysica Acta,,1588,1,,33,40,Amsterdam,"VAINZOF, M. ;TSANACLIS, A. ;MOREIRA, E. ;SUZUKI, O. T. ;FAULKNER, G. ;VALLE, G. ;CARPEN, O. ;RIBEIRO, A. F. ;ZANOTELI, E. ;GURGEL-GIANNETI, J.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",GYNANDROMORPHISM IN AMBLYOMMA CAJENNENSE AND RHIPICEPHALUS SANGUINEUS (ACARI: IXODIDAE),2002,Estados Unidos,,Journal of Parasitology,,88,4,,810,811,EUA,"LABRUNA, M. ;RIBEIRO, A. F. ;CRUZ, M. V. ;CAMARGO, L. ;E.P.CAMARGO,",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","MIDGUT ADAPTATION AND DIGESTIVE ENZYME DISTRIBUTION IN A PHLOEM FEEDING INSECT, THE PEA APHID ACYRTHOSIPHON PISUM",2003,Inglaterra,,Journal Insect Physiology,,49,,,11,24,Inglaterra,"CRISTOFOLETTI, P. T. ;RIBEIRO, A. F. ;DERAISON, C. ;RAHBE, Y. ;TERRA, W. R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",WOLBACHIA ENDOSYMBIONT IN A SPECIES OF THE ANASTREPHA FRATERCULUS COMPLEX (DIPTERA: TEPHRITIDAE),2002,Estados Unidos,,Invertebrate Reproduction and Development,,42,,,121,127,Philadelphia,"SELIVON, D. ;PERONDINI, A. L. P. ;RIBEIRO, A. F. ;MARINO, C. L. ;LIMA, M. M. A. ;COSCRATO, V. E.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","THE FUNCTIONAL ORGANIZATION OF THE SALIVARY GLAND OF BIOMPHALARIA STRAMINEA (GASTROPODA, PLANORBIDAE): SECRETORY MECHANISMS AND ENZYMATIC DETERMINATIONS",2004,Inglaterra,,Journal of Molluscan Studies,,70,,,21,29,Inglaterra,"MOURA, K. R. S. ;TERRA, W. R. ;RIBEIRO, A. F.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",OCCURRENCE OF MIDGUT PERIMICROVILLAR MEMBRANES IN PARANEOPTERAN INSECT ORDERS WITH COMMENTS ON THEIR FUNCTION AND EVOLUTIONARY SIGNIFICANCE,2004,Inglaterra,,Arthropod Structure & Development,,33,,,139,148,Inglaterra,"SILVA, C. P. ;SILVA, J. R. ;VASCONCELOS, F. F. ;PETRETSKI, M. D. A. ;DAMATTA, R. A. ;RIBEIRO, A. F. ;TERRA, W. R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",SAFETY EVALUATION OF SINGLE USE MEDICAL DEVICES AFTER SUBMISSION TO SIMULATED REUTILIZATION CYCLES,2005,Estados Unidos,,Journal of AOAC International,,88,3,,823,829,USA,"SILVA, M. V. ;RIBEIRO, A. F. ;PINTO, T. J. A.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","AMBLYOMMA LATEPUNCTATUM, A VALID TICK SPECIES (ACARI: IXODIDAE) LONG MISINDENTIFIED WITH BOTH AMBLYOMMA INCISUM AND AMBLYOMMA SCALPTURATUM",2005,Estados Unidos,,Journal of Parasitology,,91,3,,527,541,,"LABRUNA, M. ;KEIRANS, J. ;CAMARGO, L. ;RIBEIRO, A. F. ;MARTINS, R. ;CAMARGO, E.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","THE CATHEPSIN L-LIKE PROTEINASES FROM THE MIDGUT OF TENEBRIO MOLITOR LARVAE: SEQUENCING, PROPERTIES, IMMUNOCYTOCHEMICAL LOCALIZATION AND FUNCTION",2005,Inglaterra,,Insect Biochemistry and Molecular Biology,,35,,,883,901,Inglaterra,"CRISTOFOLETTI, P. T. ;RIBEIRO, A. F. ;TERRA, W. R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","OBSERVATION OF SOME KEY STAGES OF THE EMBRYONIC DEVELOPMENT OF BIOMPHALARIA STRAMINEA (DUNKER, 1848)(MOLLUSCA, PLANORBIDAE)",2004,,,Invertebrate Reproduction & Development,7924259,46,2023-03-02 00:00:00,,85,91,Israel,"KAWANO, T. ;WATANABE, L. ;NAKANO, E. ;ARAUJO,, C. M. Y. ;CALDEIRA, W. ;RIBEIRO, A. F. ;SPRING, H.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",FUNCTIONAL CHARACTERIZATION OF THE THI1 PROMOTER REGION FRO ARABIDOPSIS THALIANA,2005,Inglaterra,,Journal of Experimental Botany,,56,417,,1797,1804,Oxford,"SILVA FILHO, M. C. ;RIBEIRO, D. T. ;FARIAS, L. P. ;ALMEIDA, J. D. ;KASHIWABARA, P. M. ;RIBEIRO, A. F. ;MENK, C. F. M. ;SLUYS, M. V.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",DIGESTIVE ENZYME COMPARTIMENTALIZATION AND RECYCLING AND SITES OF ABSORPTION AND SECRETION ALONG THE MIDGUT OF DERMESTES MACULATUS (COLEOPTERA) LARVAE,2007,,,Archives of Insect Biochemistry and Physiology,7394462,64,,1,1,18,,"CALDEIRA, W. ;DIAS, A. B. ;TERRA, W. R. ;RIBEIRO, A. F.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","STRUCTURE, PROCESSING AND MIDGUT SECRETION OF PUTATIVE PERITROPHIC MEMBRANE ANCILLARY PROTEIN (PMAP) FROM TENEBRIO MOLITOR LARVAE",2008,,,Insect Biochemistry and Molecular Biology,9651748,38,,,233,243,,"FERREIRA, A. H. ;CRISTOFOLETTI, P. T. ;PIMENTA, D. ;RIBEIRO, A. F. ;TERRA, W. R. ;FERREIRA, C.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","NEW REPORTS OF ANTRICOLA GUGLIELMONEI AND ANTRICOLA DELACRUZI IN BRAZIL, AND A DESCRIPTION OF A NEW ARGASID SPECIES (ACARI)",2008,,,The Journal of Parasitology,223395,94,,4,788,792,,"LABRUNA, M. ;Terassini, F.A. ;CAMARGO, L. ;Brandão, P.E. ;RIBEIRO, A. F. ;Estrada-Peña, A.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",DIGESTIVE MORPHOPHYSIOLOGY OF GRYLLODES SIGILLATUS (ORTHOPTERA:GRYLLIDAE),2009,,,Journal of Insect Physiology,221910,55,,,1125,1133,,"BIAGIO, F. P. ;TAMAKI, F. K. ;TERRA, W. R. ;RIBEIRO, A. F.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",SEQUENCING OF SPODOPTERA FRUGIPERDA MIDGUT TREHALASES AND DEMONSTRATION OF SECRETION OF SOLUBLE TREHALASE BY MIDGUT COLUMNAR CELLS,2009,,,Insect Molecular Biology,9621075,18,,,769,784,,"SILVA, M.C.P. ;RIBEIRO, A. F. ;TERRA, W. R. ;FERREIRA, C.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",SEQUENCE AND FUNCTION OF LYSOSOMAL AND DIGESTIVE CATHEPSIN D-LIKE PROTEINASES OF MUSCA DOMESTICA MIDGUT ENZYMES,2009,,,Insect Biochemistry and Molecular Biology,9651748,39,,,782,791,,"PADILHA, M. H. P. ;PIMENTEL, A. C. ;RIBEIRO, A. F. ;TERRA, W. R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","CHARACTERIZATION OF A BETA-1,3-GLUCANASE ACTIVE IN THE ALKALINE MIDGUT OS SPODOPTERA FRUGIPERDA LARVAE AND ITS RELATION TO BETA-GLUCAN-BINDING PROTEINS",2010,,,Insect Biochemistry and Molecular Biology,9651748,40,,,861,872,,"BRAGATTO, I. ;GENTA, F. A. ;RIBEIRO, A. F. ;TERRA, W. R. ;FERREIRA, C.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","RECOMBINANT EXPRESSION, LOCALIZATION AN IN VITRO INIBITION OF MIDGUT PEPTIDE (SL-CATHL) FROM SUGARCANE WEEVIL, SPHENOPHORUS LEVIS",2012,,,Insect Biochemistry and Molecular Biology,9651748,42,,,58,69,,"FONSECA, F. P. P. ;SOARES-COSTA, A. ;RIBEIRO, A. F. ;ROSA, J. C. ;TERRA, W. R. ;Henrique-Silva, F.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",DESCRIPTION OF A NEW SPECIES OF BAT-ASSOCIATED ARGASID TICK (ACARI: ARGASIDAE) FROM BRAZIL,2012,,,The Journal of Parasitology,223395,95,,1,36,45,,"Dantas-Torres, F. ;LABRUNA, M. ;Venzai, J.M. ;Bernardi, L.F.O. ;Ferreira, R.F. ;Onofrio, Valéria C. ;Marcilli, A. ;Bermúdez, S. ;RIBEIRO, A. F. ;Barros-Battesti, D.M.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",THE 3D STRUCTURE AND FUNCTION OF DIGESTIVE CATHEPSIN L-LIKE PROTEINASES OF TENEBRIO MOLITOR LARVAL MIDGUT,2012,,,Insect Biochemistry and Molecular Biology,9651748,42,,,655,664,,"Beton, D. ;GUZZO, B. ;RIBEIRO, A. F. ;C.S.FARAH, ;TERRA, W. R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",PREY DIGESTION IN THE MIDGUT OF THE PREDATORY BUG PODISUS NIGRISPINUS(HEMIPTERA: PENTATOMIDAE),2012,,,Journal of Insect Physiology,221910,58,,,850,856,,"Fialho, M.C.Q. ;Moreira, N.R. ;Zununcio, J.C. ;RIBEIRO, A. F. ;TERRA, W. R. ;Serrão, J.C.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",PROPERTIES AND SECRETORY MECHANISM OF MUSCA DOMESTICA DIGESTIVE CHYMOTRYPSIN AND ISTS RELATION WITH DROSOPHILA MELANOGASTER HOMOLOGS,2012,,,Insect Biochemistry and Molecular Biology,9651748,42,,,482,490,,"TAMAKI, F. K. ;PADILHA, M. H. P. ;PIMENTEL, A. C. ;RIBEIRO, A. F. ;TERRA, W. R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",MIDGUT PROTEINS RELEASED BY MICROAPOCRINE SECRETION IN SPODOPTERA FRUGIPERDA,2013,,,Journal of Insect Physiology,221910,59,,,70,80,,"SILVA, W. ;CARDOSO, C. ;RIBEIRO, A. F. ;TERRA, W. R. ;FERREIRA, C.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","THE DIGESTIVE SYSTEM OF THE 'STICK BUG' CLADOMORPHUS PHYLLINUS (PHASMIDA, PHASMATIDAE): A MORPHOLOGICAL, PHYSIOLOGICAL AND BIOCHEMICAL ANALYSIS",2014,,,Arthropod Structure & Development,14678039,43,,,123,134,,"Monteiro, E.C. ;TAMAKI, F. K. ;TERRA, W. R. ;RIBEIRO, A. F.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",VARIANT VICILINS FROM A RESISTANT VIGNIA UNGUICULATA LINEAGE (IT81D-1053) ACCUMULATE INSIDE CALLOSOBRUCHUS MACULATUS LARVAL MIDGUT EPITHELIUM,2014,,,"Comparative Biochemistry and Physiology. Part B, Biochemistry & Molecular Biology (Online)",18791107,168,,,45,52,,"OLIVEIRA, G. B. ;GRANGEIRO, T. B. ;TERRA, W. R. ;XAVIER-FILHO, J. ;SILVA, C. P. ;KUNZ, D. ;PERES, T. V. ;LEAL, R. B. ;UCHOA, A. F. ;SAMUELS, R. I. ;MACEDO, M. L. R. ;CARLINI, C. R. ;RIBEIRO, A. F.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",STROMAL CELL DERIVED FACTOR-2 (SDF2): A NOVEL PROTEIN EXPRESSED IN MOUSE,2014,,,Biochemistry and Cell Biology (Print),8298211,53,,,262,270,,"LORENZON-OJEA, A. R. ;Caldeira, W. ;RIBEIRO, A. F. ;FISHER, S. J. ;GUZZO, C. R. ;BEVILACQUA, E. M.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",PHYSIOLOGY OF DIGESTION AND THE MOLECULAR CHARACTERIZATION OF THE MAJOR DIGESTIVE ENZYMES FROM PERIPLANETA AMERICANA,2014,,,Journal of Insect Physiology,221910,70,,,22,35,,"TAMAKI, F. K. ;PIMENTEL, A. C. ;DIAS, A. B. ;CARDOSO, C. ;RIBEIRO, A. F. ;Ferreira, C. ;TERRA, W. R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",INSECT MIDGUT CARBOXYPEPTIDASES WITH EMPHASIS ON S10 HEMIPTERAN AND M14 LEPIDOPTERAN CARBOXYPEPTIDASES,2015,,,Insect Molecular Biology (Print),9621075,24,,2,222,239,,"Ferreira, C. ;REBOLA, K. G. O. ;CARDOSO, C. ;BRAGATTO, I. ;RIBEIRO, A. F. ;Terra, W.R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","QUANTITATIVE T2 COMBINED WITH TEXTURE ANALYSIS OF NUCLEAR MAGNETIC RESONANCE IMAGES IDENTIFY DIFFERENT DEGREES OF MUSCLE INVOLVEMENT IN THREE MOUSE MODELS OF MUSCLE DYSTROPHY: MDX, LARGEMYD AND MDX/LARGEMYD",2015,,,Plos One,19326203,10,,2,e0117835,,,"MARTINS-BACH, A. B. ;TANNUS, A. ;CARLIER, P. G. ;VAINZOF, M. ;MALHEIROS, J. ;MATOT, B. ;MARTINS, P. C. ;ALMEIDA, C. F. ;Caldeira, W. ;RIBEIRO, A. F. ;SOUSA, P. L. ;AZZABOU, N.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",INSECT MIDGUT ALPHA MANNOSIDASE FROM FAMILY 38 AND 47 WITH EMPHASIS ON THOSE OF TENEBRIO MOLITOR,2015,,,Insect Biochemistry and Molecular Biology,9651748,67,,,94,104,,"Moreira, N.R. ;CARDOSO, C. ;RIBEIRO, A. F. ;Ferreira, C. ;Terra, W.R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",GELSOLIN ROLE IN MICROAPOCRINE SECRETION,2016,,,Insect Molecular Biology (Print),9621075,25,,6,810,820,,"SILVA, W. ;RIBEIRO, A. F. ;SILVA, M.C.P. ;Terra, W.R. ;Ferreira, C.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","THE DIGESTIVE SYSTEM OF THE LEAFHOPPER BUCEPHALOGONIA XANTHOPHIS (HEMIPTERA, CICADELLIDAE): THE ORGANIZATION OF THE LUMINAL MEMBRANE COMPLEX",2016,,,JOURNAL OF ENTOMOLOGICAL RESEARCH,3789519,40,,4,339,346,,"Utiyama, A.H. ;Terra, W.R. ;RIBEIRO, A. F.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",DOMAIN STRUCTURE AND EXPRESSION ALONG THE MIDGUT AND CARCASS PERITROPHINS AND CUTICLE PROTEINS ANALOGOUS TO PERITROPHIN IN INSECTS WITH AND WITHOUT PERITROPHIC MEMBRANE,2019,,,JOURNAL OF INSECT PHYSIOLOGY,221910,114,,,1,9,,"DIAS, R. O. ;CARDOSO, C. ;LEAL, C. S. ;RIBEIRO, A. F. ;Ferreira, C. ;Terra, W.R.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.",THE MG&#916;LPN MOUSE MODEL FOR MARFAN SYNDROME RECAPITULATES THE OCULAR PHENOTYPES OF THE DISEASE,2021,,,EXPERIMENTAL EYE RESEARCH,144835,204,,,108461,,,"SOUZA, R. B. ;TEDESCO, R. ;REINHARDT, D. P. ;SMITH, R. L. ;KOH, I. H. J. ;PEREIRA, L. V. ;GYURICZA, I. G. ;CASSIANO, L. L. ;FARINHA-ARCIERI, L. E. ;LIBERATORE, A. M. A. ;CARMO, S. S. ;Caldeira, W. ;CRUZ, M. V. ;RIBEIRO, A. F.",,
1970.0,1973.0,1974.0,1975.0,1975,1979,1981.0,1982.0,2,Genética,"RIBEIRO, A. F.","THE LARVAL MIDGUT OF THE CASSAVA HORNWORM (ERINNYIS ELLO):ULTRASTRUCTURE, FLUID FLUXES AND SECRETORY ACTIVITY IN RELATION TO THE ORGANIZATION OF DIGESTION",1984,Alemanha,,CELL TISSUE RESEARCH,,237,6,,565,574,Alemanha,"SANTOS, C. D. ;RIBEIRO, A. F. ;FEREIRA, C. ;TERRA, W. R.",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",A CENTRAL AMAZONIAN TERRA FIRME FOREST. I. HIGH TREE SPECIES RICHNESS ON POOR SOILS,1999,,10.1023/A:1008908615271,Biodiversity and Conservation,9603115,8,,9,1219,1244,Holanda,"De Oliveira, Alexandre A. ;Mori, Scott A.",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.","GEOGRAPHIC DISTRIBUTION OF TREE SPECIES OCCURRING IN THE REGION OF MANAUS, BRAZIL: IMPLICATIONS FOR REGIONAL DIVERSITY AND CONSERVATION",1999,,10.1023/a:1008972901159,Biodiversity and Conservation,9603115,8,,9,1245,1259,Amsterdan,"OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO ;DALY, D. C.",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",FLORISTIC RELATIONSHIPS OF TERRA FIRME FOREST IN THE BRAZILIAN AMAZON,2001,,10.1016/S0378-1127(00)00458-8,Forest Ecology and Management,3781127,146,,,169,179,Amsterdam,"OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO ;NELSON, Bruce Walker",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",EVOLUTION OF THE BRASILIAN PHYTOGEOGRAPH CLASSIFICATION SYSTEMS FROM THE BIODIVERSITY CONSERVATION POINT OF VIEW,2000,Brasil,,Ciência e Cultura (SBPC),96725,51,2023-06-05 00:00:00,,331,348,Rio de Janeiro,"JOLY, Carlos Alberto ;RODAL, M. J. N. ;SAMPAIO, E. V. S. B. ;AIDAR, M. P. M. ;KLINK, C. A. ;D.G. MCGRATH, A.G. MOREIRA, P. MOUTINHO, D.C. NEP ;MOREIRA, A. G. ;MOUTINHO, P. ;NEPSTAD, D. C. ;OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO ;POTT, A.",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",FROM THE LOST WORD: AN ANALYSIS OF AMAZONIAN FLORISTIC COMPOSITION AND DIVERSITY THAT INCLUDES THE GUIANA SHIELD,2000,,,Journal of Tropical Ecology (Print),2664674,16,6,,801,828,,"STEEGE, Hans Ter ;MORI, S. A. ;SABATIER, D. ;HERNAN CASTELLANOS, TINDE VAN ANDEL, JOOST DUIVENV ;ANDEL, T. V. ;DUIVENVOORDEN, J. ;OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO ;EK, R. ;LILWAH, R. ;MASS, P.",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",FLORA DE GRAO MOGOL. MINAS GERAIS: APOCYNACEAE,2003,,,Boletim de Botânica do Instituto de Biociências da Universidade de São Paulo,,21,,,49,58,São Paulo,"OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO ;PIRANI, José Rubens",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",AMAZONIAN TREE MORTALITY DURING THE 1997 EL NINO DROUGHT,2000,,10.1046/j.1523-1739.2000.99298.x,Conservation Biology,8888892,14,5,,1538,1542,USA,"WILLIAMSON, B. ;LAURENCE, W. ;OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO ;BRUCE WILLIAMSON, WILLIAM LAURENCE, ALEXANDRE ADAL ;GASCON, C. ;LOVEJOY, Thomas ;POHL, L.",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",INVENTARIO QUANTITATIVO DE ARVORES EM MATAS DE TERRA FIRME: HISTORICO COM ENFOQUE NA AMAZONIA BRASILEIRA,2000,Brasil,,Acta Amazonica,445967,30,4,,543,567,Manaus,"OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",EFFECTS OF A SEVERE DROUGHT ON AMAZONIAN FOREST FRAGMENTS,2001,,10.1017/S0266467401001602,Journal of Tropical Ecology (Print),2664674,17,,,771,785,Cambridge,"LAURENCE, W. ;WILLIAMSON, B. ;OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO ;LOVEJOY, Thomas ;GASCON, C. ;POHL, L.",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",IN VITRO-HIV AND ANTITUMOR EVALUATION OF AMAZONIAN PLANTS BELONGING TO THE APOCYNACEAE FAMILY,2002,,10.1078/0944-7113-00109,Phytomedicine (Stuttgart),9447113,9,,,175,176,,"SUFFREDINI, I. B. ;Varella, A. D. ;OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO ;Younes, R. N.",,
1986.0,1991.0,,,1992,1997,,,4,Ecologia,"OLIVEIRA, A. A.",AVALIACAO DA ACAO ANTITUMORAL DE EXTRATOS DE PLANTAS BRASILEIRAS: ESTUDO SISTEMATICO,2000,Brasil,,Prática Hospitalar,,12,,,57,64,,"Younes, R. N. ;SUFFREDINI, I. B. ;OLIVEIRA, A. A.;Oliveira, Alexandre A.;De Oliveira, Alexandre A.;Oliveira, Alexandre Adalardo de;A. A. de Oliveira;DE OLIVEIRA, A. A.;Alexandre de Oliveira;DE OLIVEIRA, ALEXANDRE;OLIVEIRA, ALEXANDRE A. DE;DE OLIVEIRA, ALEXANDRE ADALARDO ;Varella, A. D.",,
